user_id,date,hour,chronotype,circadian_phase,hourly_energy,hourly_productivity,focus_score,cognitive_capacity,recommended_task_type
U0013,2026-06-29,21,Intermediate,Evening,4.56,35.39,34.86,38.19,Admin Tasks
U0013,2026-06-29,22,Intermediate,Evening,4.17,31.72,31.28,35.97,Admin Tasks
U0013,2026-06-29,23,Intermediate,Evening,3.78,28.06,27.71,33.75,Recovery Break
U0014,2026-06-29,0,Evening,Night,0.5,0.0,0.0,0.28,Recovery Break
U0014,2026-06-29,1,Evening,Night,0.41,0.0,0.0,0.28,Recovery Break
U0014,2026-06-29,2,Evening,Night,0.33,0.0,0.0,0.28,Recovery Break
U0014,2026-06-29,3,Evening,Night,0.24,0.0,0.0,0.28,Recovery Break
U0014,2026-06-29,4,Evening,Night,0.15,0.0,0.0,0.28,Recovery Break
U0014,2026-06-29,5,Evening,Morning,0.06,0.0,0.0,0.28,Recovery Break
U0014,2026-06-29,6,Evening,Morning,0.45,0.0,0.0,0.28,Recovery Break
U0014,2026-06-29,7,Evening,Morning,0.65,0.0,0.0,0.28,Planning
U0014,2026-06-29,8,Evening,Morning,0.85,0.0,0.0,0.28,Planning
U0014,2026-06-29,9,Evening,Morning,1.04,0.0,0.0,0.28,Planning
U0014,2026-06-29,10,Evening,Morning,1.24,0.0,0.0,0.28,Planning
U0014,2026-06-29,11,Evening,Midday,1.44,0.0,0.0,0.28,Recovery Break
U0014,2026-06-29,12,Evening,Midday,1.63,0.0,0.0,0.28,Recovery Break
U0014,2026-06-29,13,Evening,Midday,1.47,0.0,0.0,0.28,Recovery Break
U0014,2026-06-29,14,Evening,Midday,1.64,0.0,0.0,0.28,Recovery Break
U0014,2026-06-29,15,Evening,Afternoon,1.8,0.0,0.0,0.28,Recovery Break
U0014,2026-06-29,16,Evening,Afternoon,2.42,0.0,0.0,0.28,Planning
U0014,2026-06-29,17,Evening,Afternoon,2.62,0.0,0.0,0.28,Planning
U0014,2026-06-29,18,Evening,Afternoon,2.82,0.0,0.72,0.72,Planning
U0014,2026-06-29,19,Evening,Evening,2.62,0.0,0.0,0.28,Recovery Break
U0014,2026-06-29,20,Evening,Evening,2.42,0.0,0.0,0.28,Recovery Break
U0014,2026-06-29,21,Evening,Evening,1.43,0.0,0.0,0.28,Recovery Break
U0014,2026-06-29,22,Evening,Evening,1.29,0.0,0.0,0.28,Recovery Break
U0014,2026-06-29,23,Evening,Evening,1.16,0.0,0.0,0.28,Recovery Break
U0015,2026-06-29,0,Intermediate,Night,1.68,5.38,3.33,11.78,Recovery Break
U0015,2026-06-29,1,Intermediate,Night,1.87,6.92,4.93,12.77,Recovery Break
U0015,2026-06-29,2,Intermediate,Night,2.06,8.46,6.54,13.77,Recovery Break
U0015,2026-06-29,3,Intermediate,Night,2.25,10.0,8.15,14.77,Recovery Break
U0015,2026-06-29,4,Intermediate,Night,2.44,11.54,9.75,15.76,Recovery Break
U0015,2026-06-29,5,Intermediate,Morning,2.63,13.08,11.36,16.76,Recovery Break
U0015,2026-06-29,6,Intermediate,Morning,5.24,34.25,33.44,30.45,Recovery Break
U0015,2026-06-29,7,Intermediate,Morning,5.67,37.67,37.04,32.68,Planning
U0015,2026-06-29,8,Intermediate,Morning,6.09,41.09,40.61,34.89,Admin Tasks
U0015,2026-06-29,9,Intermediate,Morning,6.51,44.51,44.17,37.1,Admin Tasks
U0015,2026-06-29,10,Intermediate,Morning,6.94,47.93,47.77,39.33,Admin Tasks
U0015,2026-06-29,11,Intermediate,Midday,7.36,51.35,51.33,41.54,Admin Tasks
U0015,2026-06-29,12,Intermediate,Midday,7.78,54.78,54.9,43.75,Admin Tasks
U0015,2026-06-29,13,Intermediate,Midday,6.31,42.91,42.49,36.06,Admin Tasks
U0015,2026-06-29,14,Intermediate,Midday,5.96,40.03,39.5,34.21,Admin Tasks
U0015,2026-06-29,15,Intermediate,Afternoon,5.6,37.16,36.48,32.33,Recovery Break
U0015,2026-06-29,16,Intermediate,Afternoon,6.09,41.09,40.61,34.89,Admin Tasks
U0015,2026-06-29,17,Intermediate,Afternoon,5.67,37.67,37.04,32.68,Planning
U0015,2026-06-29,18,Intermediate,Afternoon,5.24,34.25,33.44,30.45,Planning
U0015,2026-06-29,19,Intermediate,Evening,4.82,30.82,29.88,28.24,Recovery Break
U0015,2026-06-29,20,Intermediate,Evening,4.4,27.4,26.32,26.03,Recovery Break
U0015,2026-06-29,21,Intermediate,Evening,3.03,16.35,14.76,18.87,Recovery Break
U0015,2026-06-29,22,Intermediate,Evening,2.74,13.96,12.28,17.33,Recovery Break
U0015,2026-06-29,23,Intermediate,Evening,2.44,11.56,9.76,15.77,Recovery Break
U0016,2026-06-29,0,Morning,Night,1.34,0.0,0.0,5.65,Recovery Break
U0016,2026-06-29,1,Morning,Night,1.49,0.67,0.0,5.65,Recovery Break
U0016,2026-06-29,2,Morning,Night,1.63,1.4,0.13,5.73,Recovery Break
U0016,2026-06-29,3,Morning,Night,1.77,2.13,1.09,6.32,Recovery Break
U0016,2026-06-29,4,Morning,Night,1.92,2.85,2.08,6.93,Recovery Break
U0016,2026-06-29,5,Morning,Morning,2.06,3.58,3.04,7.53,Recovery Break
U0016,2026-06-29,6,Morning,Morning,4.56,16.29,20.04,18.07,Recovery Break
U0016,2026-06-29,7,Morning,Morning,4.88,17.91,22.21,19.42,Planning
U0016,2026-06-29,8,Morning,Morning,5.2,19.54,24.38,20.76,Planning
U0016,2026-06-29,9,Morning,Morning,5.52,21.16,26.55,22.11,Planning
U0016,2026-06-29,10,Morning,Morning,5.2,19.54,24.38,20.76,Planning
U0016,2026-06-29,11,Morning,Midday,4.88,17.91,22.21,19.42,Recovery Break
U0016,2026-06-29,12,Morning,Midday,4.56,16.29,20.04,18.07,Recovery Break
U0016,2026-06-29,13,Morning,Midday,3.61,11.45,13.57,14.06,Recovery Break
U0016,2026-06-29,14,Morning,Midday,3.34,10.08,11.74,12.92,Recovery Break
U0016,2026-06-29,15,Morning,Afternoon,3.07,8.72,9.91,11.79,Recovery Break
U0016,2026-06-29,16,Morning,Afternoon,3.29,9.81,11.39,12.71,Planning
U0016,2026-06-29,17,Morning,Afternoon,2.97,8.18,9.22,11.36,Planning
U0016,2026-06-29,18,Morning,Afternoon,2.65,6.56,7.04,10.01,Planning
U0016,2026-06-29,19,Morning,Evening,2.33,4.94,4.87,8.66,Recovery Break
U0016,2026-06-29,20,Morning,Evening,2.01,3.32,2.7,7.32,Recovery Break
U0016,2026-06-29,21,Morning,Evening,1.26,0.0,0.0,5.65,Recovery Break
U0016,2026-06-29,22,Morning,Evening,1.49,0.68,0.0,5.65,Recovery Break
U0016,2026-06-29,23,Morning,Evening,1.71,1.81,0.67,6.06,Recovery Break
U0017,2026-06-29,0,Intermediate,Night,0.58,0.0,0.0,3.8,Recovery Break
U0017,2026-06-29,1,Intermediate,Night,0.7,0.0,0.0,3.8,Recovery Break
U0017,2026-06-29,2,Intermediate,Night,0.82,0.0,0.0,3.8,Recovery Break
U0017,2026-06-29,3,Intermediate,Night,0.94,0.0,0.0,3.8,Recovery Break
U0017,2026-06-29,4,Intermediate,Night,1.07,0.0,0.0,3.8,Recovery Break
U0017,2026-06-29,5,Intermediate,Morning,1.19,0.0,0.0,3.8,Recovery Break
U0017,2026-06-29,6,Intermediate,Morning,2.84,5.33,5.87,7.44,Recovery Break
U0017,2026-06-29,7,Intermediate,Morning,3.11,6.65,7.68,8.56,Planning
U0017,2026-06-29,8,Intermediate,Morning,3.38,7.98,9.49,9.69,Planning
U0017,2026-06-29,9,Intermediate,Morning,3.64,9.31,11.26,10.78,Planning
U0017,2026-06-29,10,Intermediate,Morning,3.91,10.64,13.07,11.91,Planning
U0017,2026-06-29,11,Intermediate,Midday,4.18,11.96,14.88,13.03,Recovery Break
U0017,2026-06-29,12,Intermediate,Midday,4.45,13.29,16.69,14.15,Recovery Break
U0017,2026-06-29,13,Intermediate,Midday,3.52,8.69,10.44,10.27,Recovery Break
U0017,2026-06-29,14,Intermediate,Midday,3.29,7.57,8.91,9.33,Recovery Break
U0017,2026-06-29,15,Intermediate,Afternoon,3.07,6.46,7.42,8.4,Recovery Break
U0017,2026-06-29,16,Intermediate,Afternoon,3.38,7.98,9.49,9.69,Planning
U0017,2026-06-29,17,Intermediate,Afternoon,3.11,6.65,7.68,8.56,Planning
U0017,2026-06-29,18,Intermediate,Afternoon,2.84,5.33,5.87,7.44,Planning
U0017,2026-06-29,19,Intermediate,Evening,2.57,4.0,4.06,6.32,Recovery Break
U0017,2026-06-29,20,Intermediate,Evening,2.31,2.67,2.29,5.22,Recovery Break
U0017,2026-06-29,21,Intermediate,Evening,1.44,0.0,0.0,3.8,Recovery Break
U0017,2026-06-29,22,Intermediate,Evening,1.25,0.0,0.0,3.8,Recovery Break
U0017,2026-06-29,23,Intermediate,Evening,1.07,0.0,0.0,3.8,Recovery Break
U0018,2026-06-29,0,Morning,Night,2.28,10.15,9.13,14.94,Recovery Break
U0018,2026-06-29,1,Morning,Night,2.48,11.63,10.74,15.94,Recovery Break
U0018,2026-06-29,2,Morning,Night,2.68,13.1,12.35,16.93,Recovery Break
U0018,2026-06-29,3,Morning,Night,2.88,14.58,13.96,17.93,Recovery Break
U0018,2026-06-29,4,Morning,Night,3.08,16.05,15.57,18.93,Recovery Break
U0018,2026-06-29,5,Morning,Morning,3.28,17.52,17.18,19.93,Recovery Break
U0018,2026-06-29,6,Morning,Morning,6.74,43.19,45.14,37.26,Admin Tasks
U0018,2026-06-29,7,Morning,Morning,7.19,46.46,48.74,39.5,Admin Tasks
U0018,2026-06-29,8,Morning,Morning,7.63,49.74,52.3,41.7,Admin Tasks
U0018,2026-06-29,9,Morning,Morning,8.07,53.02,55.86,43.91,Admin Tasks
U0018,2026-06-29,10,Morning,Morning,7.63,49.74,52.3,41.7,Admin Tasks
U0018,2026-06-29,11,Morning,Midday,7.19,46.46,48.74,39.5,Admin Tasks
U0018,2026-06-29,12,Morning,Midday,6.74,43.19,45.14,37.26,Admin Tasks
U0018,2026-06-29,13,Morning,Midday,5.42,33.4,34.47,30.65,Recovery Break
U0018,2026-06-29,14,Morning,Midday,5.05,30.65,31.48,28.8,Recovery Break
U0018,2026-06-29,15,Morning,Afternoon,4.68,27.9,28.49,26.94,Recovery Break
U0018,2026-06-29,16,Morning,Afternoon,4.97,30.09,30.85,28.4,Planning
U0018,2026-06-29,17,Morning,Afternoon,4.53,26.81,27.29,26.2,Planning
U0018,2026-06-29,18,Morning,Afternoon,4.09,23.54,23.73,23.99,Planning
U0018,2026-06-29,19,Morning,Evening,3.65,20.26,20.17,21.78,Recovery Break
U0018,2026-06-29,20,Morning,Evening,3.2,16.99,16.57,19.55,Recovery Break
U0018,2026-06-29,21,Morning,Evening,2.17,9.36,8.25,14.39,Recovery Break
U0018,2026-06-29,22,Morning,Evening,2.48,11.65,10.75,15.94,Recovery Break
U0018,2026-06-29,23,Morning,Evening,2.79,13.94,13.25,17.49,Recovery Break
U0019,2026-06-29,0,Evening,Night,3.07,16.46,15.72,20.35,Recovery Break
U0019,2026-06-29,1,Evening,Night,2.87,14.91,14.07,19.32,Recovery Break
U0019,2026-06-29,2,Evening,Night,2.67,13.35,12.41,18.3,Recovery Break
U0019,2026-06-29,3,Evening,Night,2.46,11.8,10.72,17.25,Recovery Break
U0019,2026-06-29,4,Evening,Night,2.26,10.24,9.06,16.22,Recovery Break
U0019,2026-06-29,5,Evening,Morning,2.06,8.69,7.41,15.2,Recovery Break
U0019,2026-06-29,6,Evening,Morning,2.95,15.55,14.74,19.74,Recovery Break
U0019,2026-06-29,7,Evening,Morning,3.4,19.01,18.44,22.03,Planning
U0019,2026-06-29,8,Evening,Morning,3.85,22.46,22.14,24.33,Planning
U0019,2026-06-29,9,Evening,Morning,4.3,25.92,25.84,26.62,Planning
U0019,2026-06-29,10,Evening,Morning,4.75,29.38,29.55,28.92,Planning
U0019,2026-06-29,11,Evening,Midday,5.2,32.83,33.24,31.21,Recovery Break
U0019,2026-06-29,12,Evening,Midday,5.65,36.29,36.95,33.51,Recovery Break
U0019,2026-06-29,13,Evening,Midday,5.27,33.42,33.85,31.59,Recovery Break
U0019,2026-06-29,14,Evening,Midday,5.65,36.33,36.97,33.52,Recovery Break
U0019,2026-06-29,15,Evening,Afternoon,6.03,39.23,40.08,35.45,Admin Tasks
U0019,2026-06-29,16,Evening,Afternoon,7.44,50.12,51.71,42.66,Admin Tasks
U0019,2026-06-29,17,Evening,Afternoon,7.89,53.57,55.41,44.96,Admin Tasks
U0019,2026-06-29,18,Evening,Afternoon,8.34,57.03,59.11,47.25,Admin Tasks
U0019,2026-06-29,19,Evening,Evening,7.89,53.57,55.41,44.96,Admin Tasks
U0019,2026-06-29,20,Evening,Evening,7.44,50.12,51.71,42.66,Admin Tasks
U0019,2026-06-29,21,Evening,Evening,5.18,32.73,33.11,31.13,Recovery Break
U0019,2026-06-29,22,Evening,Evening,4.87,30.31,30.54,29.54,Recovery Break
U0019,2026-06-29,23,Evening,Evening,4.56,27.89,27.97,27.94,Recovery Break
U0020,2026-06-29,0,Intermediate,Night,2.09,10.56,9.78,17.97,Recovery Break
U0020,2026-06-29,1,Intermediate,Night,2.3,12.32,11.59,19.09,Recovery Break
U0020,2026-06-29,2,Intermediate,Night,2.52,14.08,13.44,20.24,Recovery Break
U0020,2026-06-29,3,Intermediate,Night,2.73,15.83,15.24,21.35,Recovery Break
U0020,2026-06-29,4,Intermediate,Night,2.94,17.59,17.05,22.47,Recovery Break
U0020,2026-06-29,5,Intermediate,Morning,3.16,19.35,18.9,23.62,Recovery Break
U0020,2026-06-29,6,Intermediate,Morning,6.1,43.5,43.94,39.15,Admin Tasks
U0020,2026-06-29,7,Intermediate,Morning,6.58,47.41,48.01,41.67,Admin Tasks
U0020,2026-06-29,8,Intermediate,Morning,7.06,51.31,52.07,44.19,Admin Tasks
U0020,2026-06-29,9,Intermediate,Morning,7.53,55.22,56.1,46.69,Admin Tasks
U0020,2026-06-29,10,Intermediate,Morning,8.01,59.12,60.17,49.21,Meetings
U0020,2026-06-29,11,Intermediate,Midday,8.49,63.03,64.24,51.73,Meetings
U0020,2026-06-29,12,Intermediate,Midday,8.96,66.93,68.26,54.23,Meetings
U0020,2026-06-29,13,Intermediate,Midday,7.31,53.39,54.22,45.52,Admin Tasks
U0020,2026-06-29,14,Intermediate,Midday,6.91,50.11,50.81,43.41,Admin Tasks
U0020,2026-06-29,15,Intermediate,Afternoon,6.51,46.83,47.41,41.3,Admin Tasks
U0020,2026-06-29,16,Intermediate,Afternoon,7.06,51.31,52.07,44.19,Admin Tasks
U0020,2026-06-29,17,Intermediate,Afternoon,6.58,47.41,48.01,41.67,Admin Tasks
U0020,2026-06-29,18,Intermediate,Afternoon,6.1,43.5,43.94,39.15,Admin Tasks
U0020,2026-06-29,19,Intermediate,Evening,5.63,39.6,39.91,36.65,Admin Tasks
U0020,2026-06-29,20,Intermediate,Evening,5.15,35.69,35.84,34.12,Admin Tasks
U0020,2026-06-29,21,Intermediate,Evening,3.61,23.09,22.75,26.01,Recovery Break
U0020,2026-06-29,22,Intermediate,Evening,3.28,20.35,19.93,24.26,Recovery Break
U0020,2026-06-29,23,Intermediate,Evening,2.95,17.62,17.1,22.51,Recovery Break
U0021,2026-06-29,0,Intermediate,Night,0.39,0.0,0.0,2.51,Recovery Break
U0021,2026-06-29,1,Intermediate,Night,0.51,0.0,0.0,2.51,Recovery Break
U0021,2026-06-29,2,Intermediate,Night,0.62,0.0,0.0,2.51,Recovery Break
U0021,2026-06-29,3,Intermediate,Night,0.73,0.0,0.0,2.51,Recovery Break
U0021,2026-06-29,4,Intermediate,Night,0.85,0.0,0.0,2.51,Recovery Break
U0021,2026-06-29,5,Intermediate,Morning,0.96,0.0,0.0,2.51,Recovery Break
U0021,2026-06-29,6,Intermediate,Morning,2.52,0.0,0.75,2.97,Recovery Break
U0021,2026-06-29,7,Intermediate,Morning,2.77,0.0,1.75,3.59,Planning
U0021,2026-06-29,8,Intermediate,Morning,3.03,0.1,2.84,4.27,Planning
U0021,2026-06-29,9,Intermediate,Morning,3.28,0.97,4.32,5.18,Planning
U0021,2026-06-29,10,Intermediate,Morning,3.53,1.83,5.8,6.1,Planning
U0021,2026-06-29,11,Intermediate,Midday,3.78,2.7,7.27,7.01,Recovery Break
U0021,2026-06-29,12,Intermediate,Midday,4.04,3.57,8.79,7.96,Recovery Break
U0021,2026-06-29,13,Intermediate,Midday,3.16,0.56,3.62,4.75,Recovery Break
U0021,2026-06-29,14,Intermediate,Midday,2.95,0.0,2.47,4.04,Recovery Break
U0021,2026-06-29,15,Intermediate,Afternoon,2.74,0.0,1.63,3.52,Recovery Break
U0021,2026-06-29,16,Intermediate,Afternoon,3.03,0.1,2.84,4.27,Planning
U0021,2026-06-29,17,Intermediate,Afternoon,2.77,0.0,1.75,3.59,Planning
U0021,2026-06-29,18,Intermediate,Afternoon,2.52,0.0,0.75,2.97,Planning
U0021,2026-06-29,19,Intermediate,Evening,2.27,0.0,0.0,2.51,Recovery Break
U0021,2026-06-29,20,Intermediate,Evening,2.02,0.0,0.0,2.51,Recovery Break
U0021,2026-06-29,21,Intermediate,Evening,1.2,0.0,0.0,2.51,Recovery Break
U0021,2026-06-29,22,Intermediate,Evening,1.03,0.0,0.0,2.51,Recovery Break
U0021,2026-06-29,23,Intermediate,Evening,0.85,0.0,0.0,2.51,Recovery Break
U0022,2026-06-29,0,Intermediate,Night,1.77,6.2,4.56,12.98,Recovery Break
U0022,2026-06-29,1,Intermediate,Night,1.97,7.75,6.21,14.0,Recovery Break
U0022,2026-06-29,2,Intermediate,Night,2.17,9.3,7.87,15.03,Recovery Break
U0022,2026-06-29,3,Intermediate,Night,2.38,10.84,9.55,16.07,Recovery Break
U0022,2026-06-29,4,Intermediate,Night,2.58,12.39,11.2,17.1,Recovery Break
U0022,2026-06-29,5,Intermediate,Morning,2.78,13.94,12.86,18.13,Recovery Break
U0022,2026-06-29,6,Intermediate,Morning,5.54,35.19,35.58,32.21,Recovery Break
U0022,2026-06-29,7,Intermediate,Morning,5.99,38.63,39.28,34.51,Admin Tasks
U0022,2026-06-29,8,Intermediate,Morning,6.43,42.07,42.93,36.77,Admin Tasks
U0022,2026-06-29,9,Intermediate,Morning,6.88,45.5,46.62,39.06,Admin Tasks
U0022,2026-06-29,10,Intermediate,Morning,7.33,48.94,50.31,41.34,Admin Tasks
U0022,2026-06-29,11,Intermediate,Midday,7.77,52.38,53.96,43.61,Admin Tasks
U0022,2026-06-29,12,Intermediate,Midday,8.22,55.81,57.65,45.9,Admin Tasks
U0022,2026-06-29,13,Intermediate,Midday,6.67,43.89,44.89,37.98,Admin Tasks
U0022,2026-06-29,14,Intermediate,Midday,6.3,41.01,41.83,36.09,Admin Tasks
U0022,2026-06-29,15,Intermediate,Afternoon,5.92,38.12,38.72,34.16,Admin Tasks
U0022,2026-06-29,16,Intermediate,Afternoon,6.43,42.07,42.93,36.77,Admin Tasks
U0022,2026-06-29,17,Intermediate,Afternoon,5.99,38.63,39.28,34.51,Admin Tasks
U0022,2026-06-29,18,Intermediate,Afternoon,5.54,35.19,35.58,32.21,Planning
U0022,2026-06-29,19,Intermediate,Evening,5.09,31.76,31.9,29.93,Recovery Break
U0022,2026-06-29,20,Intermediate,Evening,4.65,28.32,28.25,27.67,Recovery Break
U0022,2026-06-29,21,Intermediate,Evening,3.21,17.23,16.39,20.31,Recovery Break
U0022,2026-06-29,22,Intermediate,Evening,2.89,14.82,13.78,18.7,Recovery Break
U0022,2026-06-29,23,Intermediate,Evening,2.58,12.41,11.22,17.11,Recovery Break
U0023,2026-06-29,0,Evening,Night,2.26,5.57,4.62,9.88,Recovery Break
U0023,2026-06-29,1,Evening,Night,2.09,4.56,3.38,9.11,Recovery Break
U0023,2026-06-29,2,Evening,Night,1.92,3.55,2.15,8.35,Recovery Break
U0023,2026-06-29,3,Evening,Night,1.75,2.54,0.91,7.58,Recovery Break
U0023,2026-06-29,4,Evening,Night,1.58,1.53,0.0,7.02,Recovery Break
U0023,2026-06-29,5,Evening,Morning,1.41,0.52,0.0,7.02,Recovery Break
U0023,2026-06-29,6,Evening,Morning,2.16,4.97,3.89,9.43,Recovery Break
U0023,2026-06-29,7,Evening,Morning,2.54,7.22,6.65,11.14,Planning
U0023,2026-06-29,8,Evening,Morning,2.92,9.46,9.4,12.85,Planning
U0023,2026-06-29,9,Evening,Morning,3.3,11.7,12.15,14.55,Planning
U0023,2026-06-29,10,Evening,Morning,3.68,13.95,14.91,16.26,Planning
U0023,2026-06-29,11,Evening,Midday,4.06,16.19,17.66,17.97,Recovery Break
U0023,2026-06-29,12,Evening,Midday,4.44,18.44,20.42,19.68,Recovery Break
U0023,2026-06-29,13,Evening,Midday,4.13,16.58,18.15,18.27,Recovery Break
U0023,2026-06-29,14,Evening,Midday,4.45,18.46,20.47,19.71,Recovery Break
U0023,2026-06-29,15,Evening,Afternoon,4.77,20.35,22.79,21.15,Recovery Break
U0023,2026-06-29,16,Evening,Afternoon,5.96,27.41,31.43,26.51,Planning
U0023,2026-06-29,17,Evening,Afternoon,6.34,29.66,34.19,28.22,Planning
U0023,2026-06-29,18,Evening,Afternoon,6.72,31.9,36.94,29.92,Planning
U0023,2026-06-29,19,Evening,Evening,6.34,29.66,34.19,28.22,Recovery Break
U0023,2026-06-29,20,Evening,Evening,5.96,27.41,31.43,26.51,Recovery Break
U0023,2026-06-29,21,Evening,Evening,4.05,16.13,17.59,17.92,Recovery Break
U0023,2026-06-29,22,Evening,Evening,3.79,14.56,15.68,16.74,Recovery Break
U0023,2026-06-29,23,Evening,Evening,3.52,12.99,13.74,15.54,Recovery Break
U0024,2026-06-29,0,Evening,Night,1.55,0.0,0.0,4.22,Recovery Break
U0024,2026-06-29,1,Evening,Night,1.41,0.0,0.0,4.22,Recovery Break
U0024,2026-06-29,2,Evening,Night,1.28,0.0,0.0,4.22,Recovery Break
U0024,2026-06-29,3,Evening,Night,1.14,0.0,0.0,4.22,Recovery Break
U0024,2026-06-29,4,Evening,Night,1.0,0.0,0.0,4.22,Recovery Break
U0024,2026-06-29,5,Evening,Morning,0.87,0.0,0.0,4.22,Recovery Break
U0024,2026-06-29,6,Evening,Morning,1.47,0.0,0.0,4.22,Recovery Break
U0024,2026-06-29,7,Evening,Morning,1.78,0.0,0.0,4.22,Planning
U0024,2026-06-29,8,Evening,Morning,2.08,0.09,0.0,4.22,Planning
U0024,2026-06-29,9,Evening,Morning,2.39,1.38,1.88,5.38,Planning
U0024,2026-06-29,10,Evening,Morning,2.69,2.67,3.78,6.56,Planning
U0024,2026-06-29,11,Evening,Midday,3.0,3.96,5.73,7.77,Recovery Break
U0024,2026-06-29,12,Evening,Midday,3.3,5.25,7.64,8.95,Recovery Break
U0024,2026-06-29,13,Evening,Midday,3.05,4.18,6.06,7.97,Recovery Break
U0024,2026-06-29,14,Evening,Midday,3.31,5.26,7.69,8.98,Recovery Break
U0024,2026-06-29,15,Evening,Afternoon,3.56,6.34,9.28,9.97,Recovery Break
U0024,2026-06-29,16,Evening,Afternoon,4.52,10.4,15.36,13.74,Planning
U0024,2026-06-29,17,Evening,Afternoon,4.83,11.69,17.31,14.95,Planning
U0024,2026-06-29,18,Evening,Afternoon,5.13,12.98,19.22,16.13,Planning
U0024,2026-06-29,19,Evening,Evening,4.83,11.69,17.31,14.95,Recovery Break
U0024,2026-06-29,20,Evening,Evening,4.52,10.4,15.36,13.74,Recovery Break
U0024,2026-06-29,21,Evening,Evening,2.99,3.92,5.67,7.73,Recovery Break
U0024,2026-06-29,22,Evening,Evening,2.77,3.02,4.3,6.88,Recovery Break
U0024,2026-06-29,23,Evening,Evening,2.56,2.11,2.96,6.05,Recovery Break
U0025,2026-06-29,0,Intermediate,Night,1.66,5.83,4.16,12.73,Recovery Break
U0025,2026-06-29,1,Intermediate,Night,1.84,7.2,5.63,13.64,Recovery Break
U0025,2026-06-29,2,Intermediate,Night,2.02,8.56,7.1,14.55,Recovery Break
U0025,2026-06-29,3,Intermediate,Night,2.2,9.93,8.57,15.46,Recovery Break
U0025,2026-06-29,4,Intermediate,Night,2.38,11.29,10.04,16.37,Recovery Break
U0025,2026-06-29,5,Intermediate,Morning,2.56,12.66,11.51,17.28,Recovery Break
U0025,2026-06-29,6,Intermediate,Morning,5.04,31.42,31.75,29.83,Recovery Break
U0025,2026-06-29,7,Intermediate,Morning,5.44,34.45,35.02,31.86,Planning
U0025,2026-06-29,8,Intermediate,Morning,5.84,37.49,38.29,33.89,Planning
U0025,2026-06-29,9,Intermediate,Morning,6.24,40.52,41.56,35.91,Admin Tasks
U0025,2026-06-29,10,Intermediate,Morning,6.64,43.56,44.83,37.94,Admin Tasks
U0025,2026-06-29,11,Intermediate,Midday,7.04,46.59,48.1,39.97,Admin Tasks
U0025,2026-06-29,12,Intermediate,Midday,7.44,49.62,51.36,41.99,Admin Tasks
U0025,2026-06-29,13,Intermediate,Midday,6.05,39.1,40.02,34.96,Admin Tasks
U0025,2026-06-29,14,Intermediate,Midday,5.71,36.55,37.25,33.24,Recovery Break
U0025,2026-06-29,15,Intermediate,Afternoon,5.38,34.0,34.53,31.56,Recovery Break
U0025,2026-06-29,16,Intermediate,Afternoon,5.84,37.49,38.29,33.89,Planning
U0025,2026-06-29,17,Intermediate,Afternoon,5.44,34.45,35.02,31.86,Planning
U0025,2026-06-29,18,Intermediate,Afternoon,5.04,31.42,31.75,29.83,Planning
U0025,2026-06-29,19,Intermediate,Evening,4.64,28.39,28.49,27.81,Recovery Break
U0025,2026-06-29,20,Intermediate,Evening,4.24,25.35,25.21,25.78,Recovery Break
U0025,2026-06-29,21,Intermediate,Evening,2.94,15.56,14.63,19.22,Recovery Break
U0025,2026-06-29,22,Intermediate,Evening,2.66,13.44,12.34,17.8,Recovery Break
U0025,2026-06-29,23,Intermediate,Evening,2.38,11.31,10.05,16.38,Recovery Break
U0026,2026-06-29,0,Morning,Night,0.33,0.0,0.0,0.41,Recovery Break
U0026,2026-06-29,1,Morning,Night,0.43,0.0,0.0,0.41,Recovery Break
U0026,2026-06-29,2,Morning,Night,0.53,0.0,0.0,0.41,Recovery Break
U0026,2026-06-29,3,Morning,Night,0.63,0.0,0.0,0.41,Recovery Break
U0026,2026-06-29,4,Morning,Night,0.73,0.0,0.0,0.41,Recovery Break
U0026,2026-06-29,5,Morning,Morning,0.83,0.0,0.0,0.41,Recovery Break
U0026,2026-06-29,6,Morning,Morning,2.56,0.0,0.15,0.5,Recovery Break
U0026,2026-06-29,7,Morning,Morning,2.78,0.0,1.03,1.05,Planning
U0026,2026-06-29,8,Morning,Morning,3.0,0.0,1.91,1.59,Planning
U0026,2026-06-29,9,Morning,Morning,3.22,0.0,2.79,2.14,Planning
U0026,2026-06-29,10,Morning,Morning,3.0,0.0,1.91,1.59,Planning
U0026,2026-06-29,11,Morning,Midday,2.78,0.0,1.03,1.05,Recovery Break
U0026,2026-06-29,12,Morning,Midday,2.56,0.0,0.15,0.5,Recovery Break
U0026,2026-06-29,13,Morning,Midday,1.9,0.0,0.0,0.41,Recovery Break
U0026,2026-06-29,14,Morning,Midday,1.71,0.0,0.0,0.41,Recovery Break
U0026,2026-06-29,15,Morning,Afternoon,1.53,0.0,0.0,0.41,Recovery Break
U0026,2026-06-29,16,Morning,Afternoon,1.67,0.0,0.0,0.41,Planning
U0026,2026-06-29,17,Morning,Afternoon,1.45,0.0,0.0,0.41,Planning
U0026,2026-06-29,18,Morning,Afternoon,1.23,0.0,0.0,0.41,Planning
U0026,2026-06-29,19,Morning,Evening,1.01,0.0,0.0,0.41,Recovery Break
